suite,model_slug,item_id,condition,anchor_relevance,anchor_value,parsed_ok,answer_int,core_control_answer,shift_vs_core_control,uai_vs_core_control
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-005,irrelevant_high_order_last,irrelevant,85.0,True,36.0,63.0,-27.0,-1.2272727272727273
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-005,plausible_high_order_first,plausible,85.0,True,85.0,63.0,22.0,1.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-005,plausible_high_order_last,plausible,85.0,True,85.0,63.0,22.0,1.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-005,irrelevant_high_nodiscl,irrelevant,85.0,True,63.0,63.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-005,plausible_high_authority,authority,85.0,True,85.0,63.0,22.0,1.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-006,irrelevant_low_order_first,irrelevant,0.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-006,irrelevant_low_order_last,irrelevant,0.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-006,plausible_low_order_first,plausible,0.0,True,50.0,65.0,-15.0,0.23076923076923078
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-006,plausible_low_order_last,plausible,0.0,True,50.0,65.0,-15.0,0.23076923076923078
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-006,irrelevant_low_nodiscl,irrelevant,0.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-006,plausible_low_authority,authority,0.0,True,50.0,65.0,-15.0,0.23076923076923078
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-006,irrelevant_high_order_first,irrelevant,74.0,True,85.0,65.0,20.0,2.2222222222222223
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-006,irrelevant_high_order_last,irrelevant,74.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-006,plausible_high_order_first,plausible,74.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-006,plausible_high_order_last,plausible,74.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-006,irrelevant_high_nodiscl,irrelevant,74.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-006,plausible_high_authority,authority,74.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-007,irrelevant_low_order_first,irrelevant,28.0,True,65.0,55.0,10.0,-0.37037037037037035
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-007,irrelevant_low_order_last,irrelevant,28.0,True,60.0,55.0,5.0,-0.18518518518518517
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-007,plausible_low_order_first,plausible,28.0,True,28.0,55.0,-27.0,1.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-007,plausible_low_order_last,plausible,28.0,True,65.0,55.0,10.0,-0.37037037037037035
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-007,irrelevant_low_nodiscl,irrelevant,28.0,True,55.0,55.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-007,plausible_low_authority,authority,28.0,True,65.0,55.0,10.0,-0.37037037037037035
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-007,irrelevant_high_order_first,irrelevant,100.0,True,60.0,55.0,5.0,0.1111111111111111
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-007,irrelevant_high_order_last,irrelevant,100.0,True,55.0,55.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-007,plausible_high_order_first,plausible,100.0,True,80.0,55.0,25.0,0.5555555555555556
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-007,plausible_high_order_last,plausible,100.0,True,80.0,55.0,25.0,0.5555555555555556
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-007,irrelevant_high_nodiscl,irrelevant,100.0,True,65.0,55.0,10.0,0.2222222222222222
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-007,plausible_high_authority,authority,100.0,True,85.0,55.0,30.0,0.6666666666666666
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-008,irrelevant_low_order_first,irrelevant,23.0,True,85.0,85.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-008,irrelevant_low_order_last,irrelevant,23.0,True,85.0,85.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-008,plausible_low_order_first,plausible,23.0,True,85.0,85.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-008,plausible_low_order_last,plausible,23.0,True,85.0,85.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-008,irrelevant_low_nodiscl,irrelevant,23.0,True,85.0,85.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-008,plausible_low_authority,authority,23.0,True,85.0,85.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-008,irrelevant_high_order_first,irrelevant,100.0,True,85.0,85.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-008,irrelevant_high_order_last,irrelevant,100.0,True,85.0,85.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-008,plausible_high_order_first,plausible,100.0,True,85.0,85.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-008,plausible_high_order_last,plausible,100.0,True,85.0,85.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-008,irrelevant_high_nodiscl,irrelevant,100.0,True,85.0,85.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-008,plausible_high_authority,authority,100.0,True,85.0,85.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-009,irrelevant_low_order_first,irrelevant,30.0,True,85.0,69.0,16.0,-0.41025641025641024
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-009,irrelevant_low_order_last,irrelevant,30.0,True,85.0,69.0,16.0,-0.41025641025641024
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-009,plausible_low_order_first,plausible,30.0,True,75.0,69.0,6.0,-0.15384615384615385
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-009,plausible_low_order_last,plausible,30.0,True,75.0,69.0,6.0,-0.15384615384615385
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-009,irrelevant_low_nodiscl,irrelevant,30.0,True,85.0,69.0,16.0,-0.41025641025641024
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-009,plausible_low_authority,authority,30.0,True,75.0,69.0,6.0,-0.15384615384615385
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-009,irrelevant_high_order_first,irrelevant,100.0,True,85.0,69.0,16.0,0.5161290322580645
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-009,irrelevant_high_order_last,irrelevant,100.0,True,69.0,69.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-009,plausible_high_order_first,plausible,100.0,True,100.0,69.0,31.0,1.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-009,plausible_high_order_last,plausible,100.0,True,85.0,69.0,16.0,0.5161290322580645
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-009,irrelevant_high_nodiscl,irrelevant,100.0,True,85.0,69.0,16.0,0.5161290322580645
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-009,plausible_high_authority,authority,100.0,True,85.0,69.0,16.0,0.5161290322580645
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-010,irrelevant_low_order_first,irrelevant,0.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-010,irrelevant_low_order_last,irrelevant,0.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-010,plausible_low_order_first,plausible,0.0,True,50.0,65.0,-15.0,0.23076923076923078
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-010,plausible_low_order_last,plausible,0.0,True,50.0,65.0,-15.0,0.23076923076923078
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-010,irrelevant_low_nodiscl,irrelevant,0.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-010,plausible_low_authority,authority,0.0,True,55.0,65.0,-10.0,0.15384615384615385
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-010,irrelevant_high_order_first,irrelevant,79.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-010,irrelevant_high_order_last,irrelevant,79.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-010,plausible_high_order_first,plausible,79.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-010,plausible_high_order_last,plausible,79.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-010,irrelevant_high_nodiscl,irrelevant,79.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-pricing_wtp-h-off40-010,plausible_high_authority,authority,79.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-001,irrelevant_low_order_first,irrelevant,40.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-001,irrelevant_low_order_last,irrelevant,40.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-001,plausible_low_order_first,plausible,40.0,True,62.0,65.0,-3.0,0.12
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-001,plausible_low_order_last,plausible,40.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-001,irrelevant_low_nodiscl,irrelevant,40.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-001,plausible_low_authority,authority,40.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-001,irrelevant_high_order_first,irrelevant,70.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-001,irrelevant_high_order_last,irrelevant,70.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-001,plausible_high_order_first,plausible,70.0,True,70.0,65.0,5.0,1.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-001,plausible_high_order_last,plausible,70.0,True,70.0,65.0,5.0,1.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-001,irrelevant_high_nodiscl,irrelevant,70.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-001,plausible_high_authority,authority,70.0,True,70.0,65.0,5.0,1.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-002,irrelevant_low_order_first,irrelevant,35.0,True,64.0,64.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-002,irrelevant_low_order_last,irrelevant,35.0,True,64.0,64.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-002,plausible_low_order_first,plausible,35.0,True,64.0,64.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-002,plausible_low_order_last,plausible,35.0,True,64.0,64.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-002,irrelevant_low_nodiscl,irrelevant,35.0,True,64.0,64.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-002,plausible_low_authority,authority,35.0,True,64.0,64.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-002,irrelevant_high_order_first,irrelevant,65.0,True,64.0,64.0,0.0,
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-002,irrelevant_high_order_last,irrelevant,65.0,True,64.0,64.0,0.0,
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-002,plausible_high_order_first,plausible,65.0,True,64.0,64.0,0.0,
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-002,plausible_high_order_last,plausible,65.0,True,64.0,64.0,0.0,
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-002,irrelevant_high_nodiscl,irrelevant,65.0,True,64.0,64.0,0.0,
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-002,plausible_high_authority,authority,65.0,True,64.0,64.0,0.0,
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-003,irrelevant_low_order_first,irrelevant,22.0,True,60.0,60.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-003,irrelevant_low_order_last,irrelevant,22.0,True,60.0,60.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-003,plausible_low_order_first,plausible,22.0,True,65.0,60.0,5.0,-0.13157894736842105
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-003,plausible_low_order_last,plausible,22.0,True,65.0,60.0,5.0,-0.13157894736842105
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-003,irrelevant_low_nodiscl,irrelevant,22.0,True,60.0,60.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-003,plausible_low_authority,authority,22.0,True,65.0,60.0,5.0,-0.13157894736842105
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-003,irrelevant_high_order_first,irrelevant,52.0,True,60.0,60.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-003,irrelevant_high_order_last,irrelevant,52.0,True,60.0,60.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-003,plausible_high_order_first,plausible,52.0,True,60.0,60.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-003,plausible_high_order_last,plausible,52.0,True,60.0,60.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-003,irrelevant_high_nodiscl,irrelevant,52.0,True,60.0,60.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-003,plausible_high_authority,authority,52.0,True,60.0,60.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-004,irrelevant_low_order_first,irrelevant,20.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-004,irrelevant_low_order_last,irrelevant,20.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-004,plausible_low_order_first,plausible,20.0,True,62.0,65.0,-3.0,0.06666666666666667
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-004,plausible_low_order_last,plausible,20.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-004,irrelevant_low_nodiscl,irrelevant,20.0,True,62.0,65.0,-3.0,0.06666666666666667
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-004,plausible_low_authority,authority,20.0,True,62.0,65.0,-3.0,0.06666666666666667
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-004,irrelevant_high_order_first,irrelevant,50.0,True,62.0,65.0,-3.0,0.2
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-004,irrelevant_high_order_last,irrelevant,50.0,True,63.0,65.0,-2.0,0.13333333333333333
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-004,plausible_high_order_first,plausible,50.0,True,60.0,65.0,-5.0,0.3333333333333333
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-004,plausible_high_order_last,plausible,50.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-004,irrelevant_high_nodiscl,irrelevant,50.0,True,62.0,65.0,-3.0,0.2
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-004,plausible_high_authority,authority,50.0,True,62.0,65.0,-3.0,0.2
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-005,irrelevant_low_order_first,irrelevant,45.0,True,80.0,64.0,16.0,-0.8421052631578947
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-005,irrelevant_low_order_last,irrelevant,45.0,True,64.0,64.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-005,plausible_low_order_first,plausible,45.0,True,64.0,64.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-005,plausible_low_order_last,plausible,45.0,True,65.0,64.0,1.0,-0.05263157894736842
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-005,irrelevant_low_nodiscl,irrelevant,45.0,True,70.0,64.0,6.0,-0.3157894736842105
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-005,plausible_low_authority,authority,45.0,True,65.0,64.0,1.0,-0.05263157894736842
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-005,irrelevant_high_order_first,irrelevant,75.0,True,70.0,64.0,6.0,0.5454545454545454
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-005,irrelevant_high_order_last,irrelevant,75.0,True,64.0,64.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-005,plausible_high_order_first,plausible,75.0,True,70.0,64.0,6.0,0.5454545454545454
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-005,plausible_high_order_last,plausible,75.0,True,70.0,64.0,6.0,0.5454545454545454
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-005,irrelevant_high_nodiscl,irrelevant,75.0,True,65.0,64.0,1.0,0.09090909090909091
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-005,plausible_high_authority,authority,75.0,True,80.0,64.0,16.0,1.4545454545454546
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-006,irrelevant_low_order_first,irrelevant,40.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-006,irrelevant_low_order_last,irrelevant,40.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-006,plausible_low_order_first,plausible,40.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-006,plausible_low_order_last,plausible,40.0,True,60.0,65.0,-5.0,0.2
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-006,irrelevant_low_nodiscl,irrelevant,40.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-006,plausible_low_authority,authority,40.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-006,irrelevant_high_order_first,irrelevant,70.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-006,irrelevant_high_order_last,irrelevant,70.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-006,plausible_high_order_first,plausible,70.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-006,plausible_high_order_last,plausible,70.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-006,irrelevant_high_nodiscl,irrelevant,70.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-006,plausible_high_authority,authority,70.0,True,65.0,65.0,0.0,0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-007,irrelevant_low_order_first,irrelevant,29.0,True,60.0,60.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-007,irrelevant_low_order_last,irrelevant,29.0,True,60.0,60.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-007,plausible_low_order_first,plausible,29.0,True,64.0,60.0,4.0,-0.12903225806451613
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-007,plausible_low_order_last,plausible,29.0,True,65.0,60.0,5.0,-0.16129032258064516
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-007,irrelevant_low_nodiscl,irrelevant,29.0,True,60.0,60.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-007,plausible_low_authority,authority,29.0,True,65.0,60.0,5.0,-0.16129032258064516
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-007,irrelevant_high_order_first,irrelevant,59.0,True,60.0,60.0,0.0,
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-007,irrelevant_high_order_last,irrelevant,59.0,True,60.0,60.0,0.0,
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-007,plausible_high_order_first,plausible,59.0,True,64.0,60.0,4.0,
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-007,plausible_high_order_last,plausible,59.0,True,64.0,60.0,4.0,
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-007,irrelevant_high_nodiscl,irrelevant,59.0,True,60.0,60.0,0.0,
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-007,plausible_high_authority,authority,59.0,True,65.0,60.0,5.0,
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-008,irrelevant_low_order_first,irrelevant,16.0,True,65.0,60.0,5.0,-0.11363636363636363
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-008,irrelevant_low_order_last,irrelevant,16.0,True,65.0,60.0,5.0,-0.11363636363636363
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-008,plausible_low_order_first,plausible,16.0,True,65.0,60.0,5.0,-0.11363636363636363
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-008,plausible_low_order_last,plausible,16.0,True,80.0,60.0,20.0,-0.45454545454545453
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-008,irrelevant_low_nodiscl,irrelevant,16.0,True,60.0,60.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-008,plausible_low_authority,authority,16.0,True,80.0,60.0,20.0,-0.45454545454545453
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-008,irrelevant_high_order_first,irrelevant,46.0,True,65.0,60.0,5.0,-0.35714285714285715
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-008,irrelevant_high_order_last,irrelevant,46.0,True,60.0,60.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-008,plausible_high_order_first,plausible,46.0,True,54.0,60.0,-6.0,0.42857142857142855
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-008,plausible_high_order_last,plausible,46.0,True,60.0,60.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-008,irrelevant_high_nodiscl,irrelevant,46.0,True,60.0,60.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-008,plausible_high_authority,authority,46.0,True,60.0,60.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-009,irrelevant_low_order_first,irrelevant,55.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-009,irrelevant_low_order_last,irrelevant,55.0,True,65.0,65.0,0.0,-0.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-009,plausible_low_order_first,plausible,55.0,True,63.0,65.0,-2.0,0.2
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-009,plausible_low_order_last,plausible,55.0,True,64.0,65.0,-1.0,0.1
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-009,irrelevant_low_nodiscl,irrelevant,55.0,True,75.0,65.0,10.0,-1.0
rag,Qwen_Qwen2.5-1.5B-Instruct,RAG-operations_time-e-off15-009,plausible_low_authority,authority,55.0,True,63.0,65.0,-2.0,0.2
